image,object,cls_conf,dfl_conf,mean_edge_conf,mean_width,max_width,mean_entropy,mean_variance,jaccard,instability,ambiguous_ratio,identity_switches,matched_gt
"images/val/273271,151210003c437b07.jpg",2,0.7611197829246521,0.8992279171943665,0.9569708704948425,0.5,1.0,0.5539166331291199,0.1752694994211197,0.9488095045089722,0.05119049549102783,0.2666666805744171,0.0,28
"images/val/273271,151210003c437b07.jpg",3,0.73819500207901,0.8624601364135742,0.9549727439880371,1.0,2.0,0.7140024900436401,0.26435908675193787,0.8483631014823914,0.15163689851760864,0.5882353186607361,0.0,17
"images/val/273271,151210003c437b07.jpg",4,0.7022714018821716,0.8342595100402832,0.9513121843338013,1.0,2.0,0.7215394973754883,0.29194390773773193,0.8311624526977539,0.1688375473022461,0.7894737124443054,0.0,23
"images/val/273271,151210003c437b07.jpg",5,0.7002483606338501,0.9023690223693848,0.9511034488677979,0.75,1.0,0.6973569989204407,0.2584708333015442,0.9130952954292297,0.08690470457077026,0.375,0.0,13
"images/val/273271,151210003c437b07.jpg",6,0.6884821057319641,0.7306906580924988,0.9215816855430603,1.0,2.0,0.738341212272644,0.32926875352859497,0.8099206686019897,0.19007933139801025,0.9523809552192688,0.0,0
"images/val/273271,151210003c437b07.jpg",7,0.6420913934707642,0.9025430679321289,0.9426459074020386,1.0,1.0,0.6999882459640503,0.24359218776226044,0.888822078704834,0.11117792129516602,0.5263158082962036,2.0,-2
"images/val/273271,151210003c437b07.jpg",8,0.6249066591262817,0.8439505696296692,0.95242840051651,1.25,2.0,0.6989352107048035,0.2516981363296509,0.7816964387893677,0.21830356121063232,0.5789473652839661,0.0,15
"images/val/273271,151210003c437b07.jpg",9,0.605384349822998,0.8285205960273743,0.9293000102043152,1.25,2.0,0.7815088629722595,0.31284183263778687,0.8232601284980774,0.1767398715019226,0.6875,0.0,10
"images/val/273271,1764b000b232f0d0.jpg",0,0.9375036358833313,0.9771381616592407,0.9905277490615845,0.75,1.0,0.5463952422142029,0.1828673630952835,0.8773810267448425,0.12261897325515747,0.375,0.0,0
"images/val/273271,1764b000b232f0d0.jpg",1,0.9351838231086731,0.9485775232315063,0.9758409857749939,0.0,0.0,0.3121032118797302,0.08008228242397308,1.0,0.0,0.0,0.0,5
"images/val/273271,1764b000b232f0d0.jpg",2,0.9290096759796143,0.967253565788269,0.9910058975219727,0.75,1.0,0.5727663040161133,0.1928507387638092,0.8943014740943909,0.10569852590560913,0.6842105388641357,0.0,17
"images/val/273271,1764b000b232f0d0.jpg",3,0.9078836441040039,0.9879865646362305,0.9941636919975281,0.75,1.0,0.46356040239334106,0.14431989192962646,0.8948413133621216,0.10515868663787842,0.6111111044883728,0.0,1
"images/val/273271,1764b000b232f0d0.jpg",4,0.9006139039993286,0.9883175492286682,0.992031455039978,0.75,1.0,0.5747304558753967,0.20199790596961975,0.9666666984558105,0.03333330154418945,0.2666666805744171,0.0,12
"images/val/273271,1764b000b232f0d0.jpg",5,0.9003764986991882,0.8375809192657471,0.9524362087249756,1.25,2.0,0.7676730155944824,0.2976137697696686,0.9642857313156128,0.03571426868438721,0.20000000298023224,0.0,10
"images/val/273271,1764b000b232f0d0.jpg",6,0.877687931060791,0.5135986804962158,0.8738075494766235,1.25,3.0,0.8529250621795654,0.6240842342376709,1.0,0.0,0.0,0.0,13
"images/val/273271,1764b000b232f0d0.jpg",7,0.8730009198188782,0.9066495895385742,0.9742742776870728,1.0,1.0,0.6086111068725586,0.2071516215801239,0.8240900039672852,0.17590999603271484,0.7222222089767456,0.0,14
"images/val/273271,1764b000b232f0d0.jpg",8,0.8669052720069885,0.9684058427810669,0.98473060131073,1.0,1.0,0.730527400970459,0.26651015877723694,0.9642857313156128,0.03571426868438721,0.1428571492433548,0.0,3
"images/val/273271,1764b000b232f0d0.jpg",9,0.8522128462791443,0.541761040687561,0.8431047201156616,2.0,4.0,0.9961448311805725,0.723612904548645,0.9352678656578064,0.0647321343421936,0.47058823704719543,0.0,4
"images/val/273271,1764b000b232f0d0.jpg",10,0.8474225401878357,0.9776086807250977,0.9892643094062805,0.75,1.0,0.4794773757457733,0.1508319228887558,0.9642857313156128,0.03571426868438721,0.20000000298023224,0.0,11
"images/val/273271,1764b000b232f0d0.jpg",11,0.838225781917572,0.5917156338691711,0.872978925704956,1.0,3.0,0.7885685563087463,0.5234806537628174,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,8
"images/val/273271,1764b000b232f0d0.jpg",12,0.8144532442092896,0.5863381028175354,0.8825139999389648,1.25,3.0,0.8173211812973022,0.5015714168548584,0.9206730723381042,0.07932692766189575,0.5384615659713745,3.0,16
"images/val/273271,1764b000b232f0d0.jpg",13,0.7949259281158447,0.8492635488510132,0.9412256479263306,1.0,1.0,0.7916435599327087,0.3252994120121002,0.8995535969734192,0.10044640302658081,0.5,0.0,9
"images/val/273271,1764b000b232f0d0.jpg",14,0.7932296395301819,0.7757598161697388,0.9375386238098145,1.25,2.0,0.8379323482513428,0.44887688755989075,0.913095235824585,0.08690476417541504,0.3333333432674408,0.0,7
"images/val/273271,1764b000b232f0d0.jpg",15,0.7123396992683411,0.5618538856506348,0.8431877493858337,1.5,3.0,1.016317367553711,0.6834639310836792,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,2
"images/val/273271,1bb16000e7a389a3.jpg",0,0.8199547529220581,0.7108980417251587,0.8737949132919312,1.5,3.0,0.7801157236099243,0.4249511957168579,0.8585872054100037,0.14141279458999634,0.6666666865348816,0.0,3
"images/val/273271,1bb16000e7a389a3.jpg",1,0.8029578328132629,0.6919911503791809,0.9078673124313354,1.25,2.0,0.84468674659729,0.391353964805603,0.8585872054100037,0.14141279458999634,0.6111111044883728,0.0,0
"images/val/273271,1bb16000e7a389a3.jpg",2,0.6581605672836304,0.8246619701385498,0.9070693850517273,1.5,2.0,0.8093705177307129,0.38415583968162537,0.9285714626312256,0.07142853736877441,0.25,0.0,2
"images/val/273271,1da8500031927201.jpg",0,0.9625980854034424,0.9898701906204224,0.9934300184249878,0.75,1.0,0.6018893122673035,0.20660437643527985,1.0,0.0,0.0,0.0,1
"images/val/273271,1da8500031927201.jpg",1,0.9569609761238098,0.8662367463111877,0.9539046883583069,1.0,2.0,0.6164634823799133,0.25522783398628235,0.9642857313156128,0.03571426868438721,0.20000000298023224,0.0,2
"images/val/273271,1da8500031927201.jpg",2,0.9150362610816956,0.8308216333389282,0.9557812809944153,1.25,2.0,0.5913883447647095,0.224283829331398,0.8997253179550171,0.10027468204498291,0.3333333432674408,0.0,0
"images/val/273271,1da8500031927201.jpg",3,0.7615844011306763,0.6819096207618713,0.9040985703468323,1.75,4.0,0.7217918634414673,0.5440208315849304,0.9203525185585022,0.0796474814414978,0.47058823704719543,0.0,3
"images/val/273271,1da8500031927201.jpg",4,0.7397720217704773,0.892585039138794,0.9422823786735535,0.75,1.0,0.7705228328704834,0.31759771704673767,0.9391941428184509,0.06080585718154907,0.2666666805744171,0.0,4
"images/val/273271,1f194000b8070849.jpg",0,0.9111620783805847,0.8895858526229858,0.9466109275817871,0.75,1.0,0.7292781472206116,0.3109601140022278,0.9285714626312256,0.07142853736877441,0.25,0.0,6
"images/val/273271,1f194000b8070849.jpg",1,0.8415378928184509,0.7541723251342773,0.9222562313079834,1.25,3.0,0.7357638478279114,0.3569204807281494,0.9642857313156128,0.03571426868438721,0.2142857164144516,0.0,7
"images/val/273271,1f194000b8070849.jpg",2,0.7383312582969666,0.6930100321769714,0.8897618055343628,1.0,2.0,0.8266887664794922,0.4358275830745697,0.8840774297714233,0.11592257022857666,0.4444444477558136,0.0,0
"images/val/273271,1fe910001b52222b.jpg",0,0.9483538269996643,0.9722126722335815,0.9883636236190796,0.75,1.0,0.49648740887641907,0.15412789583206177,1.0,0.0,0.0,0.0,4
"images/val/273271,1fe910001b52222b.jpg",1,0.8512372970581055,0.9400460124015808,0.9735435247421265,1.0,1.0,0.7028579711914062,0.2640501856803894,0.9464285969734192,0.05357140302658081,0.20000000298023224,0.0,2
"images/val/273271,1fe910001b52222b.jpg",2,0.8274379372596741,0.9154566526412964,0.9555904269218445,1.0,1.0,0.7575199604034424,0.2995051145553589,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,3
"images/val/273271,1fe910001b52222b.jpg",3,0.7815688848495483,0.9201576113700867,0.9602606296539307,1.0,1.0,0.681186318397522,0.25616201758384705,0.9642857313156128,0.03571426868438721,0.2666666805744171,0.0,0
"images/val/273271,219640002d98657b.jpg",0,0.7975051403045654,0.6804448366165161,0.913322389125824,1.5,3.0,0.8956767320632935,0.5534871220588684,0.8995535969734192,0.10044640302658081,0.4736842215061188,0.0,0
"images/val/273271,219640002d98657b.jpg",1,0.781330406665802,0.6869673728942871,0.8776645660400391,1.0,2.0,0.9262662529945374,0.6126142144203186,0.9642857313156128,0.03571426868438721,0.2666666805744171,0.0,3
"images/val/273271,219640002d98657b.jpg",2,0.6823300719261169,0.8684132099151611,0.9370854496955872,1.25,2.0,0.7602084875106812,0.3288688361644745,0.8995535969734192,0.10044640302658081,0.4117647111415863,0.0,1
"images/val/273271,22d4b000dc140bf3.jpg",0,0.9358860850334167,0.9765385389328003,0.9904458522796631,1.0,1.0,0.5785784125328064,0.19256776571273804,0.953125,0.046875,0.375,0.0,4
"images/val/273271,22d4b000dc140bf3.jpg",1,0.9075499773025513,0.9357544779777527,0.9757558107376099,1.0,1.0,0.5598918199539185,0.1794118881225586,0.8823529481887817,0.11764705181121826,0.761904776096344,0.0,5
"images/val/273271,22d4b000dc140bf3.jpg",2,0.8694008588790894,0.8863677978515625,0.9639391899108887,1.25,2.0,0.7189328670501709,0.25680333375930786,0.7967758178710938,0.20322418212890625,0.8181818127632141,0.0,2
"images/val/273271,22d4b000dc140bf3.jpg",3,0.8667550683021545,0.9423110485076904,0.9736592769622803,0.75,1.0,0.601130485534668,0.21352507174015045,0.9154762029647827,0.08452379703521729,0.4375,0.0,0
"images/val/273271,22d4b000dc140bf3.jpg",4,0.7997934222221375,0.9814096689224243,0.9917162656784058,1.0,1.0,0.6197900772094727,0.20764955878257751,0.8557692170143127,0.14423078298568726,0.8461538553237915,0.0,3
"images/val/273271,23d9d0000f219568.jpg",0,0.9464308023452759,0.9820376038551331,0.9916906952857971,0.75,1.0,0.5490394830703735,0.18236759305000305,0.9352678656578064,0.0647321343421936,0.47058823704719543,0.0,0
"images/val/273271,23d9d0000f219568.jpg",1,0.9371909499168396,0.984142005443573,0.9938098788261414,0.5,1.0,0.47324252128601074,0.14965152740478516,0.9488095045089722,0.05119049549102783,0.3333333432674408,0.0,3
"images/val/273271,23d9d0000f219568.jpg",2,0.923905074596405,0.9911080598831177,0.9924979209899902,0.75,1.0,0.5706793069839478,0.1892860233783722,0.953125,0.046875,0.375,0.0,1
"images/val/273271,23d9d0000f219568.jpg",3,0.8900904655456543,0.9873419404029846,0.9953618049621582,0.75,1.0,0.5802631378173828,0.19828085601329803,0.9305555820465088,0.06944441795349121,0.5555555820465088,0.0,2
"images/val/273271,23d9d0000f219568.jpg",4,0.8898053765296936,0.9932690262794495,0.9964244961738586,1.0,1.0,0.6100721955299377,0.2068469524383545,0.8185574412345886,0.18144255876541138,0.7777777910232544,1.0,4
"images/val/273271,23d9d0000f219568.jpg",5,0.8679633736610413,0.9813695549964905,0.9929797053337097,0.75,1.0,0.49767884612083435,0.16464665532112122,0.9125000238418579,0.08749997615814209,0.699999988079071,0.0,7
"images/val/273271,23d9d0000f219568.jpg",6,0.8198235034942627,0.9615591168403625,0.9783916473388672,0.75,1.0,0.5331593751907349,0.17139917612075806,0.9464285969734192,0.05357140302658081,0.1428571492433548,0.0,6
"images/val/273271,23d9d0000f219568.jpg",7,0.8146028518676758,0.9633830785751343,0.9810227155685425,0.5,1.0,0.48482444882392883,0.14833824336528778,0.8295454382896423,0.17045456171035767,0.8181818127632141,0.0,14
"images/val/273271,23d9d0000f219568.jpg",8,0.7911346554756165,0.9204820990562439,0.9590269923210144,1.0,1.0,0.6475420594215393,0.24160397052764893,0.9553571343421936,0.044642865657806396,0.3571428656578064,0.0,5
"images/val/273271,23d9d0000f219568.jpg",9,0.7508408427238464,0.9449238181114197,0.982190728187561,1.0,1.0,0.6105821132659912,0.20331920683383942,0.8566526174545288,0.1433473825454712,0.7222222089767456,0.0,16
"images/val/273271,23d9d0000f219568.jpg",10,0.611975908279419,0.8737626075744629,0.9450211524963379,1.0,1.0,0.7037005424499512,0.2632363736629486,0.7971726655960083,0.2028273344039917,0.6842105388641357,0.0,8
"images/val/273271,265c9000e1a72c57.jpg",0,0.8734345436096191,0.9864614009857178,0.9932207465171814,1.0,1.0,0.4756960868835449,0.14363431930541992,0.8705357313156128,0.1294642686843872,0.7222222089767456,0.0,9
"images/val/273271,265c9000e1a72c57.jpg",1,0.84165358543396,0.9720109701156616,0.9903822541236877,0.75,1.0,0.546623170375824,0.1749081015586853,0.8698621988296509,0.13013780117034912,0.6842105388641357,0.0,8
"images/val/273271,265c9000e1a72c57.jpg",2,0.8144738078117371,0.987897515296936,0.9937705993652344,0.75,1.0,0.5902499556541443,0.1976742297410965,0.8337510228157043,0.16624897718429565,0.9047619104385376,0.0,7
"images/val/273271,265c9000e1a72c57.jpg",3,0.8085934519767761,0.9853963255882263,0.9933561086654663,1.0,1.0,0.688713788986206,0.24529704451560974,0.8257173299789429,0.17428267002105713,0.7368420958518982,0.0,4
"images/val/273271,265c9000e1a72c57.jpg",4,0.7937571406364441,0.9763089418411255,0.9897537231445312,1.0,1.0,0.6135789155960083,0.20640365779399872,0.7668859958648682,0.23311400413513184,1.0,0.0,0
"images/val/273271,265c9000e1a72c57.jpg",5,0.7760207653045654,0.9819743633270264,0.9928953647613525,1.0,1.0,0.6363452672958374,0.21849510073661804,0.8690476417541504,0.1309523582458496,0.761904776096344,0.0,6
"images/val/273271,265c9000e1a72c57.jpg",6,0.7613535523414612,0.9770544767379761,0.986893892288208,0.5,1.0,0.44156789779663086,0.12799789011478424,0.7447916865348816,0.2552083134651184,0.8571428656578064,0.0,2
"images/val/273271,265c9000e1a72c57.jpg",7,0.7596048712730408,0.9387881755828857,0.9721578359603882,0.5,1.0,0.45128512382507324,0.12889616191387177,0.7533173561096191,0.24668264389038086,1.0,0.0,10
"images/val/273271,265c9000e1a72c57.jpg",8,0.7207866907119751,0.9559147357940674,0.9741621613502502,0.75,1.0,0.611633837223053,0.20862501859664917,0.8863095641136169,0.11369043588638306,0.7058823704719543,0.0,5
"images/val/273271,299570006cb822b1.jpg",0,0.9196800589561462,0.9856951236724854,0.9934043884277344,0.75,1.0,0.5253931283950806,0.17177796363830566,0.9305555820465088,0.06944441795349121,0.5555555820465088,0.0,0
"images/val/273271,299570006cb822b1.jpg",1,0.8876533508300781,0.9586070775985718,0.9778029918670654,1.0,1.0,0.6461172103881836,0.22703886032104492,0.9464285969734192,0.05357140302658081,0.20000000298023224,0.0,9
"images/val/273271,299570006cb822b1.jpg",2,0.8824025988578796,0.9697129726409912,0.9824149012565613,1.0,1.0,0.6360271573066711,0.22303833067417145,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,1
"images/val/273271,299570006cb822b1.jpg",3,0.8773322701454163,0.9750128984451294,0.9865328073501587,1.0,1.0,0.6885005831718445,0.24045519530773163,0.9352678656578064,0.0647321343421936,0.4375,0.0,6
"images/val/273271,299570006cb822b1.jpg",4,0.8668673634529114,0.9843295216560364,0.9911839962005615,1.0,1.0,0.6214005351066589,0.20980888605117798,0.9642857313156128,0.03571426868438721,0.2666666805744171,0.0,4
"images/val/273271,299570006cb822b1.jpg",5,0.8432821035385132,0.9448380470275879,0.9687662124633789,0.75,1.0,0.5878334045410156,0.19465363025665283,0.9488095641136169,0.05119043588638306,0.3125,0.0,18
"images/val/273271,299570006cb822b1.jpg",6,0.8392946124076843,0.566490888595581,0.8656042218208313,1.5,3.0,1.0185768604278564,0.6935813426971436,0.9642857313156128,0.03571426868438721,0.2666666805744171,0.0,23
"images/val/273271,299570006cb822b1.jpg",7,0.8374040722846985,0.8405531644821167,0.9579929113388062,1.25,2.0,0.6938988566398621,0.2558394968509674,0.8745098114013672,0.1254901885986328,0.6842105388641357,0.0,19
"images/val/273271,299570006cb822b1.jpg",8,0.8258374333381653,0.890070915222168,0.9578695893287659,0.75,1.0,0.7125391960144043,0.2778313159942627,0.8952381014823914,0.10476189851760864,0.4117647111415863,0.0,25
"images/val/273271,299570006cb822b1.jpg",9,0.7932963371276855,0.9209973812103271,0.9734267592430115,1.0,1.0,0.6226118803024292,0.20721635222434998,0.8876050710678101,0.11239492893218994,0.6111111044883728,0.0,21
"images/val/273271,299570006cb822b1.jpg",10,0.7638993859291077,0.9322593212127686,0.964252769947052,1.0,1.0,0.7519298791885376,0.2717684805393219,0.9019345641136169,0.09806543588638306,0.4375,0.0,3
"images/val/273271,299570006cb822b1.jpg",11,0.7585540413856506,0.7273533940315247,0.9222691059112549,1.25,2.0,0.7393479347229004,0.358595073223114,0.9154762029647827,0.08452379703521729,0.47058823704719543,0.0,28
"images/val/273271,299570006cb822b1.jpg",12,0.744906485080719,0.7871127128601074,0.923869252204895,1.25,2.0,0.7964370250701904,0.3372788727283478,0.8170138597488403,0.18298614025115967,0.6499999761581421,0.0,10
"images/val/273271,299570006cb822b1.jpg",13,0.7169618010520935,0.7708978056907654,0.9323992729187012,1.25,2.0,0.7393109202384949,0.3031010031700134,0.913095235824585,0.08690476417541504,0.5555555820465088,0.0,24
"images/val/273271,299570006cb822b1.jpg",14,0.7136017084121704,0.8186195492744446,0.930603563785553,1.25,2.0,0.8103557825088501,0.337375283241272,0.9019345641136169,0.09806543588638306,0.529411792755127,0.0,29
"images/val/273271,299570006cb822b1.jpg",15,0.6761186718940735,0.9588643908500671,0.9755988717079163,1.0,1.0,0.7334914803504944,0.2716503143310547,1.0,0.0,0.0,0.0,5
"images/val/273271,299570006cb822b1.jpg",16,0.6604809165000916,0.8881641030311584,0.9610909819602966,1.0,1.0,0.7122920751571655,0.272832989692688,0.8840774297714233,0.11592257022857666,0.5555555820465088,0.0,14
"images/val/273271,299570006cb822b1.jpg",17,0.6599478721618652,0.9296784400939941,0.9599087238311768,0.75,1.0,0.6325987577438354,0.21751174330711365,0.8507440686225891,0.1492559313774109,0.6666666865348816,0.0,15
"images/val/273271,299570006cb822b1.jpg",18,0.6086335182189941,0.6920633316040039,0.9077497720718384,1.25,2.0,0.830276370048523,0.37809985876083374,0.8721289038658142,0.1278710961341858,0.5555555820465088,0.0,22
"images/val/273271,299570006cb822b1.jpg",19,0.6034587621688843,0.9150019288063049,0.9530139565467834,1.0,1.0,0.7899824380874634,0.2984086573123932,0.9642857313156128,0.03571426868438721,0.2666666805744171,0.0,-2
"images/val/273271,2c2e6000e67483fc.jpg",0,0.9214017391204834,0.990752637386322,0.9932860136032104,1.0,1.0,0.6744421720504761,0.23849517107009888,0.7903273701667786,0.20967262983322144,0.75,0.0,3
"images/val/273271,2c2e6000e67483fc.jpg",1,0.9190927147865295,0.9925381541252136,0.996678352355957,0.75,1.0,0.4691922068595886,0.14532922208309174,0.8972222208976746,0.10277777910232544,0.6842105388641357,0.0,2
"images/val/273271,2c2e6000e67483fc.jpg",2,0.9110527038574219,0.9964327812194824,0.9978927373886108,1.0,1.0,0.5937198400497437,0.20049017667770386,0.8946428894996643,0.1053571105003357,0.699999988079071,0.0,4
"images/val/273271,2c2e6000e67483fc.jpg",3,0.8947858810424805,0.9589133262634277,0.9800666570663452,0.75,1.0,0.5808860659599304,0.19564193487167358,0.953125,0.046875,0.375,0.0,5
"images/val/273271,2c2e6000e67483fc.jpg",4,0.8824650645256042,0.983043909072876,0.9897173643112183,1.0,1.0,0.509152889251709,0.15735290944576263,0.9642857313156128,0.03571426868438721,0.1428571492433548,0.0,0
"images/val/273271,2c2e6000e67483fc.jpg",5,0.8689987063407898,0.9908730983734131,0.9953597187995911,1.0,1.0,0.6756199598312378,0.23780657351016998,0.9309523701667786,0.06904762983322144,0.375,0.0,1
"images/val/273271,2c2e6000e67483fc.jpg",6,0.8129667639732361,0.9685876369476318,0.9833088517189026,0.75,1.0,0.48159199953079224,0.15115588903427124,0.9125000238418579,0.08749997615814209,0.699999988079071,0.0,6
"images/val/273271,2d284000f7dfd099.jpg",0,0.9674146175384521,0.929926335811615,0.9706040024757385,0.75,1.0,0.5724763870239258,0.18918758630752563,0.9309523701667786,0.06904762983322144,0.375,0.0,6
"images/val/273271,2d284000f7dfd099.jpg",1,0.9421879053115845,0.9568226933479309,0.9811125993728638,1.0,1.0,0.6365324854850769,0.22371125221252441,0.9464285969734192,0.05357140302658081,0.25,0.0,4
"images/val/273271,2d284000f7dfd099.jpg",2,0.9358190298080444,0.9659901261329651,0.9774336218833923,0.75,1.0,0.6067104339599609,0.21110861003398895,0.9666666984558105,0.03333330154418945,0.2666666805744171,0.0,7
"images/val/273271,2d284000f7dfd099.jpg",3,0.9314477443695068,0.9229106307029724,0.9574427604675293,0.75,1.0,0.5720199942588806,0.19419926404953003,1.0,0.0,0.0,0.0,5
"images/val/273271,2d284000f7dfd099.jpg",4,0.9138364195823669,0.9498876929283142,0.977055013179779,0.75,1.0,0.6186453700065613,0.21173608303070068,0.9285714626312256,0.07142853736877441,0.1428571492433548,0.0,1
"images/val/273271,2d284000f7dfd099.jpg",5,0.9029847979545593,0.9803686141967773,0.9905296564102173,0.75,1.0,0.61793053150177,0.21888533234596252,0.9352678656578064,0.0647321343421936,0.47058823704719543,0.0,0
"images/val/273271,2d284000f7dfd099.jpg",6,0.8908026218414307,0.9358037114143372,0.9819083213806152,1.0,1.0,0.6271975040435791,0.2202366143465042,0.9895833730697632,0.010416626930236816,0.0833333358168602,0.0,3
"images/val/273271,2d284000f7dfd099.jpg",7,0.6506059765815735,0.9301364421844482,0.9705052971839905,0.75,1.0,0.6982092261314392,0.26113855838775635,0.9615384936332703,0.038461506366729736,0.20000000298023224,0.0,2
"images/val/273271,49df000b72422a4.jpg",0,0.9417685866355896,0.9922287464141846,0.9948155879974365,0.75,1.0,0.5705246329307556,0.1891038566827774,0.9666666984558105,0.03333330154418945,0.2666666805744171,0.0,1
"images/val/273271,49df000b72422a4.jpg",1,0.9132450819015503,0.9591249823570251,0.9801428318023682,0.75,1.0,0.5341137647628784,0.167817622423172,0.9488095641136169,0.05119043588638306,0.375,0.0,13
"images/val/273271,49df000b72422a4.jpg",2,0.8978805541992188,0.9891323447227478,0.9938908219337463,1.0,1.0,0.6469812989234924,0.22383305430412292,0.8943014740943909,0.10569852590560913,0.6666666865348816,0.0,3
"images/val/273271,49df000b72422a4.jpg",3,0.8879233598709106,0.9486120939254761,0.9787180423736572,1.0,1.0,0.6084905862808228,0.1996147632598877,0.8840773701667786,0.11592262983322144,0.625,0.0,2
"images/val/273271,49df000b72422a4.jpg",4,0.8867487907409668,0.9805169701576233,0.9849656820297241,1.0,1.0,0.550725519657135,0.17336536943912506,0.8176208138465881,0.18237918615341187,0.8571428656578064,0.0,0
"images/val/273271,49df000b72422a4.jpg",5,0.8811317682266235,0.973865270614624,0.9870808720588684,1.0,1.0,0.5485190153121948,0.17458605766296387,0.8099206686019897,0.19007933139801025,0.8999999761581421,0.0,5
